datetime;request;value;unit;quality;updated_at;Hour
2024-03-29T15:00:00Z;2024-03-28T20:15:02Z;77,81100045101333;gCO₂eq/kWh;0;2024-03-28T20:40:57Z;15
2024-03-29T16:00:00Z;2024-03-28T20:15:02Z;85,36673263764952;gCO₂eq/kWh;0;2024-03-28T20:40:57Z;16
2024-03-29T17:00:00Z;2024-03-28T20:15:02Z;77,4737322063072;gCO₂eq/kWh;0;2024-03-28T20:40:57Z;17
2024-03-29T18:00:00Z;2024-03-28T20:15:02Z;74,55679984335065;gCO₂eq/kWh;0;2024-03-28T20:40:57Z;18
2024-03-29T19:00:00Z;2024-03-28T20:15:02Z;75,6848786182747;gCO₂eq/kWh;0;2024-03-28T20:40:57Z;19
2024-03-29T20:00:00Z;2024-03-28T20:15:02Z;79,11480246184905;gCO₂eq/kWh;0;2024-03-28T20:40:57Z;20
2024-03-29T21:00:00Z;2024-03-28T20:15:02Z;77,59564140677433;gCO₂eq/kWh;0;2024-03-28T20:40:57Z;21
2024-03-29T22:00:00Z;2024-03-28T20:15:02Z;74,53216025059865;gCO₂eq/kWh;0;2024-03-28T20:40:57Z;22
2024-03-29T23:00:00Z;2024-03-28T20:15:02Z;63,90545750130484;gCO₂eq/kWh;0;2024-03-28T20:40:57Z;23
2024-03-30T00:00:00Z;2024-03-29T20:15:03Z;65,3346381113641;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;0
2024-03-30T01:00:00Z;2024-03-29T20:15:03Z;71,92600669814934;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;1
2024-03-30T02:00:00Z;2024-03-29T20:15:03Z;75,71276590572988;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;2
2024-03-30T03:00:00Z;2024-03-29T20:15:03Z;73,99041135220277;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;3
2024-03-30T04:00:00Z;2024-03-29T20:15:03Z;73,66716180023475;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;4
2024-03-30T05:00:00Z;2024-03-29T20:15:03Z;69,10687902631294;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;5
2024-03-30T06:00:00Z;2024-03-29T20:15:03Z;65,7077591502837;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;6
2024-03-30T07:00:00Z;2024-03-29T20:15:03Z;70,0437386049222;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;7
2024-03-30T08:00:00Z;2024-03-29T20:15:03Z;63,33378159655016;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;8
2024-03-30T09:00:00Z;2024-03-29T20:15:03Z;65,4959721974939;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;9
2024-03-30T10:00:00Z;2024-03-29T20:15:03Z;65,25516693195713;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;10
2024-03-30T11:00:00Z;2024-03-29T20:15:03Z;66,03961832798969;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;11
2024-03-30T12:00:00Z;2024-03-29T20:15:03Z;67,50229233080924;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;12
2024-03-30T13:00:00Z;2024-03-29T20:15:03Z;67,42544764001744;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;13
2024-03-30T14:00:00Z;2024-03-29T20:15:03Z;67,09511067341603;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;14
2024-03-30T15:00:00Z;2024-03-29T20:15:03Z;68,36246415841399;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;15
2024-03-30T16:00:00Z;2024-03-29T20:15:03Z;66,21669952587433;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;16
2024-03-30T17:00:00Z;2024-03-29T20:15:03Z;66,15859123881884;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;17
2024-03-30T18:00:00Z;2024-03-29T20:15:03Z;70,7313671367463;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;18
2024-03-30T19:00:00Z;2024-03-29T20:15:03Z;71,72539934362132;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;19
2024-03-30T20:00:00Z;2024-03-29T20:15:03Z;69,9206158954112;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;20
2024-03-30T21:00:00Z;2024-03-29T20:15:03Z;65,7490059020764;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;21
2024-03-30T22:00:00Z;2024-03-29T20:15:03Z;62,17326974004271;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;22
2024-03-30T23:00:00Z;2024-03-29T20:15:03Z;57,58318378555431;gCO₂eq/kWh;0;2024-03-29T20:41:18Z;23
2024-03-31T00:00:00Z;2024-03-30T20:15:02Z;50,51051499086556;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;0
2024-03-31T01:00:00Z;2024-03-30T20:15:02Z;58,510210847078916;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;1
2024-03-31T02:00:00Z;2024-03-30T20:15:02Z;64,90019037175072;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;2
2024-03-31T03:00:00Z;2024-03-30T20:15:02Z;60,34452181384879;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;3
2024-03-31T04:00:00Z;2024-03-30T20:15:02Z;59,44379884229211;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;4
2024-03-31T05:00:00Z;2024-03-30T20:15:02Z;60,85094037498084;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;5
2024-03-31T06:00:00Z;2024-03-30T20:15:02Z;57,40587515297348;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;6
2024-03-31T07:00:00Z;2024-03-30T20:15:02Z;57,020940710064224;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;7
2024-03-31T08:00:00Z;2024-03-30T20:15:02Z;55,2990521714474;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;8
2024-03-31T09:00:00Z;2024-03-30T20:15:02Z;53,40779139539028;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;9
2024-03-31T10:00:00Z;2024-03-30T20:15:02Z;54,89266334880434;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;10
2024-03-31T11:00:00Z;2024-03-30T20:15:02Z;55,93538957018696;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;11
2024-03-31T12:00:00Z;2024-03-30T20:15:02Z;60,53810050680428;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;12
2024-03-31T13:00:00Z;2024-03-30T20:15:02Z;68,98609581646271;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;13
2024-03-31T14:00:00Z;2024-03-30T20:15:02Z;76,76603367037467;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;14
2024-03-31T15:00:00Z;2024-03-30T20:15:02Z;79,66493523302422;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;15
2024-03-31T16:00:00Z;2024-03-30T20:15:02Z;77,96997246620325;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;16
2024-03-31T17:00:00Z;2024-03-30T20:15:02Z;62,98561377875454;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;17
2024-03-31T18:00:00Z;2024-03-30T20:15:02Z;52,53029580074688;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;18
2024-03-31T19:00:00Z;2024-03-30T20:15:02Z;47,06812096961822;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;19
2024-03-31T20:00:00Z;2024-03-30T20:15:02Z;47,979744433516785;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;20
2024-03-31T21:00:00Z;2024-03-30T20:15:02Z;51,79544586223263;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;21
2024-03-31T22:00:00Z;2024-03-30T20:15:02Z;57,612210026581934;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;22
2024-03-31T23:00:00Z;2024-03-30T20:15:02Z;56,85574056346968;gCO₂eq/kWh;0;2024-03-30T20:41:09Z;23
2024-04-01T00:00:00Z;2024-03-31T19:15:02Z;64,16456676563055;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;0
2024-04-01T01:00:00Z;2024-03-31T19:15:02Z;69,64275035830312;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;1
2024-04-01T02:00:00Z;2024-03-31T19:15:02Z;69,38168473753346;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;2
2024-04-01T03:00:00Z;2024-03-31T19:15:02Z;70,33298480828337;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;3
2024-04-01T04:00:00Z;2024-03-31T19:15:02Z;65,43881423923196;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;4
2024-04-01T05:00:00Z;2024-03-31T19:15:02Z;61,39205891412895;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;5
2024-04-01T06:00:00Z;2024-03-31T19:15:02Z;55,284403474719184;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;6
2024-04-01T07:00:00Z;2024-03-31T19:15:02Z;52,587237903212824;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;7
2024-04-01T08:00:00Z;2024-03-31T19:15:02Z;52,45233921664917;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;8
2024-04-01T09:00:00Z;2024-03-31T19:15:02Z;70,2382439000722;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;9
2024-04-01T10:00:00Z;2024-03-31T19:15:02Z;90,91977702631883;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;10
2024-04-01T11:00:00Z;2024-03-31T19:15:02Z;89,22306834616202;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;11
2024-04-01T12:00:00Z;2024-03-31T19:15:02Z;85,98749919531636;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;12
2024-04-01T13:00:00Z;2024-03-31T19:15:02Z;88,23779252701405;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;13
2024-04-01T14:00:00Z;2024-03-31T19:15:02Z;87,1643017277378;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;14
2024-04-01T15:00:00Z;2024-03-31T19:15:02Z;90,82537835600023;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;15
2024-04-01T16:00:00Z;2024-03-31T19:15:02Z;97,30017480527661;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;16
2024-04-01T17:00:00Z;2024-03-31T19:15:02Z;94,30689499728126;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;17
2024-04-01T18:00:00Z;2024-03-31T19:15:02Z;77,63519491318593;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;18
2024-04-01T19:00:00Z;2024-03-31T19:15:02Z;82,3369783277687;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;19
2024-04-01T20:00:00Z;2024-03-31T19:15:02Z;79,32658812884738;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;20
2024-04-01T21:00:00Z;2024-03-31T19:15:02Z;85,97764597336254;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;21
2024-04-01T22:00:00Z;2024-03-31T19:15:02Z;83,13283817442635;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;22
2024-04-01T23:00:00Z;2024-03-31T19:15:02Z;96,68406170535911;gCO₂eq/kWh;0;2024-03-31T19:41:00Z;23
2024-04-02T00:00:00Z;2024-04-01T19:15:03Z;65,15577308539828;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;0
2024-04-02T01:00:00Z;2024-04-01T19:15:03Z;77,16176134256607;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;1
2024-04-02T02:00:00Z;2024-04-01T19:15:03Z;81,04338263322317;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;2
2024-04-02T03:00:00Z;2024-04-01T19:15:03Z;76,60808240575832;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;3
2024-04-02T04:00:00Z;2024-04-01T19:15:03Z;75,57824527942972;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;4
2024-04-02T05:00:00Z;2024-04-01T19:15:03Z;74,50243747889955;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;5
2024-04-02T06:00:00Z;2024-04-01T19:15:03Z;73,98488156708096;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;6
2024-04-02T07:00:00Z;2024-04-01T19:15:03Z;73,13043350378776;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;7
2024-04-02T08:00:00Z;2024-04-01T19:15:03Z;66,77494827562313;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;8
2024-04-02T09:00:00Z;2024-04-01T19:15:03Z;71,10721013589253;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;9
2024-04-02T10:00:00Z;2024-04-01T19:15:03Z;75,14451974895891;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;10
2024-04-02T11:00:00Z;2024-04-01T19:15:03Z;78,4792195697519;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;11
2024-04-02T12:00:00Z;2024-04-01T19:15:03Z;83,07784803644827;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;12
2024-04-02T13:00:00Z;2024-04-01T19:15:03Z;88,45765359070855;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;13
2024-04-02T14:00:00Z;2024-04-01T19:15:03Z;83,95761838553797;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;14
2024-04-02T15:00:00Z;2024-04-01T19:15:03Z;82,89929313776604;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;15
2024-04-02T16:00:00Z;2024-04-01T19:15:03Z;84,61366697300926;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;16
2024-04-02T17:00:00Z;2024-04-01T19:15:03Z;80,77231413259905;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;17
2024-04-02T18:00:00Z;2024-04-01T19:15:03Z;82,48423411663802;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;18
2024-04-02T19:00:00Z;2024-04-01T19:15:03Z;87,49308644930281;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;19
2024-04-02T20:00:00Z;2024-04-01T19:15:03Z;88,75565561653697;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;20
2024-04-02T21:00:00Z;2024-04-01T19:15:03Z;79,88017426086884;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;21
2024-04-02T22:00:00Z;2024-04-01T19:15:03Z;76,10297049099474;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;22
2024-04-02T23:00:00Z;2024-04-01T19:15:03Z;75,29956894856463;gCO₂eq/kWh;0;2024-04-01T19:41:02Z;23
2024-04-03T00:00:00Z;2024-04-02T19:15:02Z;66,26522003735504;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;0
2024-04-03T01:00:00Z;2024-04-02T19:15:02Z;69,07659052754524;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;1
2024-04-03T02:00:00Z;2024-04-02T19:15:02Z;71,63611471863369;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;2
2024-04-03T03:00:00Z;2024-04-02T19:15:02Z;69,47444200229185;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;3
2024-04-03T04:00:00Z;2024-04-02T19:15:02Z;69,94103286087902;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;4
2024-04-03T05:00:00Z;2024-04-02T19:15:02Z;67,2873840340629;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;5
2024-04-03T06:00:00Z;2024-04-02T19:15:02Z;72,43161766043829;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;6
2024-04-03T07:00:00Z;2024-04-02T19:15:02Z;73,88835258976087;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;7
2024-04-03T08:00:00Z;2024-04-02T19:15:02Z;78,84410345301188;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;8
2024-04-03T09:00:00Z;2024-04-02T19:15:02Z;85,91974612397915;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;9
2024-04-03T10:00:00Z;2024-04-02T19:15:02Z;93,54037926342386;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;10
2024-04-03T11:00:00Z;2024-04-02T19:15:02Z;96,73338683873013;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;11
2024-04-03T12:00:00Z;2024-04-02T19:15:02Z;91,0897397231287;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;12
2024-04-03T13:00:00Z;2024-04-02T19:15:02Z;94,2772771599144;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;13
2024-04-03T14:00:00Z;2024-04-02T19:15:02Z;104,2867106969403;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;14
2024-04-03T15:00:00Z;2024-04-02T19:15:02Z;101,95381440894248;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;15
2024-04-03T16:00:00Z;2024-04-02T19:15:02Z;103,51606119586287;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;16
2024-04-03T17:00:00Z;2024-04-02T19:15:02Z;105,29212824506196;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;17
2024-04-03T18:00:00Z;2024-04-02T19:15:02Z;96,39409630205162;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;18
2024-04-03T19:00:00Z;2024-04-02T19:15:02Z;96,00934944872431;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;19
2024-04-03T20:00:00Z;2024-04-02T19:15:02Z;95,03788021734198;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;20
2024-04-03T21:00:00Z;2024-04-02T19:15:02Z;101,33474380679566;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;21
2024-04-03T22:00:00Z;2024-04-02T19:15:02Z;89,07034602487903;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;22
2024-04-03T23:00:00Z;2024-04-02T19:15:02Z;78,40721566399266;gCO₂eq/kWh;0;2024-04-02T19:40:47Z;23
2024-04-04T00:00:00Z;2024-04-03T19:15:02Z;76,59502073948988;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;0
2024-04-04T01:00:00Z;2024-04-03T19:15:02Z;70,15306982634628;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;1
2024-04-04T02:00:00Z;2024-04-03T19:15:02Z;72,25222871176736;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;2
2024-04-04T03:00:00Z;2024-04-03T19:15:02Z;71,01528135211734;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;3
2024-04-04T04:00:00Z;2024-04-03T19:15:02Z;63,364582776528906;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;4
2024-04-04T05:00:00Z;2024-04-03T19:15:02Z;59,58146669230963;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;5
2024-04-04T06:00:00Z;2024-04-03T19:15:02Z;64,0160352716377;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;6
2024-04-04T07:00:00Z;2024-04-03T19:15:02Z;55,2571909015885;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;7
2024-04-04T08:00:00Z;2024-04-03T19:15:02Z;55,00180845213553;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;8
2024-04-04T09:00:00Z;2024-04-03T19:15:02Z;54,49514710760828;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;9
2024-04-04T10:00:00Z;2024-04-03T19:15:02Z;60,43215233112115;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;10
2024-04-04T11:00:00Z;2024-04-03T19:15:02Z;63,48456950848119;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;11
2024-04-04T12:00:00Z;2024-04-03T19:15:02Z;66,10889200416565;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;12
2024-04-04T13:00:00Z;2024-04-03T19:15:02Z;69,82509120234121;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;13
2024-04-04T14:00:00Z;2024-04-03T19:15:02Z;68,56228611033055;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;14
2024-04-04T15:00:00Z;2024-04-03T19:15:02Z;68,86749285021014;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;15
2024-04-04T16:00:00Z;2024-04-03T19:15:02Z;76,05332369067577;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;16
2024-04-04T17:00:00Z;2024-04-03T19:15:02Z;68,4218444135868;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;17
2024-04-04T18:00:00Z;2024-04-03T19:15:02Z;64,22918832361147;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;18
2024-04-04T19:00:00Z;2024-04-03T19:15:02Z;64,20169197613832;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;19
2024-04-04T20:00:00Z;2024-04-03T19:15:02Z;59,66444093069583;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;20
2024-04-04T21:00:00Z;2024-04-03T19:15:02Z;57,481178561375394;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;21
2024-04-04T22:00:00Z;2024-04-03T19:15:02Z;57,854948470775255;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;22
2024-04-04T23:00:00Z;2024-04-03T19:15:02Z;43,73297232351441;gCO₂eq/kWh;0;2024-04-03T19:40:56Z;23
2024-04-05T00:00:00Z;2024-04-04T19:15:02Z;30,954560435189336;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;0
2024-04-05T01:00:00Z;2024-04-04T19:15:02Z;37,52216099482164;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;1
2024-04-05T02:00:00Z;2024-04-04T19:15:02Z;42,98989507247205;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;2
2024-04-05T03:00:00Z;2024-04-04T19:15:02Z;40,34194297839798;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;3
2024-04-05T04:00:00Z;2024-04-04T19:15:02Z;38,23014653065492;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;4
2024-04-05T05:00:00Z;2024-04-04T19:15:02Z;35,33593569762621;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;5
2024-04-05T06:00:00Z;2024-04-04T19:15:02Z;32,3169775482918;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;6
2024-04-05T07:00:00Z;2024-04-04T19:15:02Z;37,21060784350096;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;7
2024-04-05T08:00:00Z;2024-04-04T19:15:02Z;44,76932103558849;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;8
2024-04-05T09:00:00Z;2024-04-04T19:15:02Z;47,04921528920698;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;9
2024-04-05T10:00:00Z;2024-04-04T19:15:02Z;53,18749969717754;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;10
2024-04-05T11:00:00Z;2024-04-04T19:15:02Z;61,16917356541667;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;11
2024-04-05T12:00:00Z;2024-04-04T19:15:02Z;60,69213846142609;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;12
2024-04-05T13:00:00Z;2024-04-04T19:15:02Z;59,62947555763856;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;13
2024-04-05T14:00:00Z;2024-04-04T19:15:02Z;64,98486403681345;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;14
2024-04-05T15:00:00Z;2024-04-04T19:15:02Z;63,9054558997553;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;15
2024-04-05T16:00:00Z;2024-04-04T19:15:02Z;66,60990591063964;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;16
2024-04-05T17:00:00Z;2024-04-04T19:15:02Z;58,126856445963185;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;17
2024-04-05T18:00:00Z;2024-04-04T19:15:02Z;45,15353257520372;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;18
2024-04-05T19:00:00Z;2024-04-04T19:15:02Z;43,31270303019318;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;19
2024-04-05T20:00:00Z;2024-04-04T19:15:02Z;46,18054712617098;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;20
2024-04-05T21:00:00Z;2024-04-04T19:15:02Z;42,414079017820185;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;21
2024-04-05T22:00:00Z;2024-04-04T19:15:02Z;42,43757849336585;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;22
2024-04-05T23:00:00Z;2024-04-04T19:15:02Z;37,84311186586724;gCO₂eq/kWh;0;2024-04-04T19:40:53Z;23
2024-04-06T00:00:00Z;2024-04-05T19:15:03Z;59,40259578631168;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;0
2024-04-06T01:00:00Z;2024-04-05T19:15:03Z;67,99080301893252;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;1
2024-04-06T02:00:00Z;2024-04-05T19:15:03Z;72,1077109494491;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;2
2024-04-06T03:00:00Z;2024-04-05T19:15:03Z;70,12644313175358;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;3
2024-04-06T04:00:00Z;2024-04-05T19:15:03Z;69,59870208208443;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;4
2024-04-06T05:00:00Z;2024-04-05T19:15:03Z;70,72396484598232;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;5
2024-04-06T06:00:00Z;2024-04-05T19:15:03Z;70,55003877489392;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;6
2024-04-06T07:00:00Z;2024-04-05T19:15:03Z;75,08315736492872;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;7
2024-04-06T08:00:00Z;2024-04-05T19:15:03Z;76,17100802646515;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;8
2024-04-06T09:00:00Z;2024-04-05T19:15:03Z;76,29393717603072;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;9
2024-04-06T10:00:00Z;2024-04-05T19:15:03Z;81,28677725498781;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;10
2024-04-06T11:00:00Z;2024-04-05T19:15:03Z;78,89052523170044;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;11
2024-04-06T12:00:00Z;2024-04-05T19:15:03Z;74,42723001132332;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;12
2024-04-06T13:00:00Z;2024-04-05T19:15:03Z;75,44895361866841;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;13
2024-04-06T14:00:00Z;2024-04-05T19:15:03Z;74,672936113264;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;14
2024-04-06T15:00:00Z;2024-04-05T19:15:03Z;80,78252048121593;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;15
2024-04-06T16:00:00Z;2024-04-05T19:15:03Z;88,36033896000586;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;16
2024-04-06T17:00:00Z;2024-04-05T19:15:03Z;82,2765474699244;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;17
2024-04-06T18:00:00Z;2024-04-05T19:15:03Z;84,16081088518699;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;18
2024-04-06T19:00:00Z;2024-04-05T19:15:03Z;84,88610875805148;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;19
2024-04-06T20:00:00Z;2024-04-05T19:15:03Z;90,86505359182416;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;20
2024-04-06T21:00:00Z;2024-04-05T19:15:03Z;87,71088633693809;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;21
2024-04-06T22:00:00Z;2024-04-05T19:15:03Z;83,78596652444594;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;22
2024-04-06T23:00:00Z;2024-04-05T19:15:03Z;90,17593914142786;gCO₂eq/kWh;0;2024-04-05T19:40:58Z;23
2024-04-07T00:00:00Z;2024-04-06T19:15:02Z;92,94171803209969;gCO₂eq/kWh;0;2024-04-06T19:41:08Z;0
